WT_1_1 WT_2_2 WT_3_3 WT_4_4 WT_5_5 WT_6_6 WT_7_7 WT_8_8 WT_9_9 WT_10_10 WT_11_11 WT_12_12 WT_13_13 WT_14_14 WT_15_15 WT_16_16 WT_17_17 WT_18_18 WT_19_19 WT_20_20 WT_21_21 WT_22_22 WT_23_23 WT_24_24 WT_25_52 WT_26_53 WT_27_61 WT_28_65 WT_29_66 WT_30_72 WT_31_85 WT_32_92 WT_33_94 WT_34_96 WT_35_100 WT_36_102 WT_37_105 WT_38_222 WT_39_224 WT_40_228 SS_1_51 SS_2_54 SS_3_55 SS_4_56 SS_5_57 SS_6_58 SS_7_59 SS_8_60 SS_9_62 SS_10_63 SS_11_64 SS_12_67 SS_13_68 SS_14_69 SS_15_70 SS_16_71 SS_17_73 SS_18_74 SS_19_75 SS_20_76 SS_21_77 SS_22_78 SS_23_79 SS_24_80 SS_25_81 SS_26_82 SS_27_83 SS_28_84 SS_29_86 SS_30_87 SS_31_88 SS_32_89 SS_33_90 SS_34_91 SS_35_93 SS_36_95 SS_37_97 SS_38_98 SS_39_99 SS_40_101 SS_41_103 SS_42_104 SS_43_223 SS_44_225 SS_45_226 SS_46_227 SS_47_229 SS_48_230 SS_49_231 SS_50_232 TS_1_27_t60 TS_3_35_t48 TS_3_36_t96 TS_4_38_t44 TS_4_39_t104 TS_5_41_t44 TS_5_42_t104 TS_5_44_t188 TS_1_25_t0 TS_2_28_t0 TS_2_29_t1 TS_5_42_t104 TS_6_45_t0 TS_6_46_t1 TS_9_116_t4 TS_9_116_t4 TS_9_117_t10
G191 10.751 10.537 10.4896666666667 9.45876666666667 9.66625 11.047 10.1063333333333 10.767 10.5043333333333 11.095 8.8726 10.99075 10.715 10.97175 9.34203333333333 10.0409 10.1355 10.1179 10.4606666666667 9.33386666666667 9.3153 10.6326666666667 9.95133333333333 10.8236666666667 7.88435 7.60745 9.12355 8.774 9.2106 9.556 9.5266 9.5495 9.3154 10.3025 8.12643333333333 9.51596666666667 10.2505 8.86826666666667 10.2583333333333 9.0806 7.69935 5.98895 6.2305 6.18665 8.533175 8.882775 9.13111666666667 9.2922 8.86385 8.7933 8.3826 8.5438 8.3377 8.6022 8.76196666666667 10.13795 9.80125 9.95625 10.0625 10.04575 10.511 9.6581 10.916 10.0361 10.878 10.5115 10.7135 8.8217 9.55885 9.66855 10.5083333333333 10.5056666666667 10.58 10.4823333333333 7.9738 8.8198 9.19005 10.435 9.62045 7.9962 7.259 9.63435 8.5916 9.8259 10.381 9.76243333333333 10.4713333333333 11.0316666666667 9.63726666666667 9.720725 9.43926666666667 9.8509 9.54633333333333 7.62305 9.33746666666667 7.62305 9.33746666666667 10.0567666666667 9.80966666666667 10.226 7.9618 9.33746666666667 10.288 8.8919 8.9673 8.9673 8.8667
G192 10.399 10.6963333333333 10.5 9.4107 9.34665 10.696 10.1693333333333 10.382 10.6023333333333 10.169 9.86946666666667 10.3665 10.5123333333333 10.6705 9.86553333333333 10.7373333333333 9.8874 10.3953333333333 10.4426666666667 10.063 9.5163 10.617 10.3936666666667 9.99846666666667 10.383 10.4975 10.62075 10.4525 10.4016666666667 7.8955 10.401 10.0255333333333 10.5736666666667 9.83825 10.2963333333333 9.72253333333333 10.3395 10.7413333333333 9.61476666666667 10.22 10.1935 10.3815 10.249 10.1555 10.5475 10.76025 10.5796666666667 10.5935 10.0049 9.88486666666667 10.3975 10.6886666666667 9.93023333333333 9.8058 9.7604 10.0385 10.295 9.6698 10.399 9.5411 10.444 9.80245 10.2775 9.57505 10.6015 9.76215 9.8652 7.70505 10.389 10.413 10.1103333333333 10.2176666666667 10.1696666666667 10.2963333333333 9.81966666666667 10.6333333333333 10.031 9.9692 10.00565 10.2426666666667 9.38343333333333 10.3145 10.7766666666667 9.4587 9.96023333333333 9.92133333333333 10.0953333333333 9.86946666666667 9.98473333333333 9.820225 11.5476666666667 8.9489 9.0791 10.14 9.62513333333333 10.14 9.62513333333333 9.84056666666667 10.0690666666667 9.795 9.5169 9.62513333333333 9.8055 9.6012 9.4038 9.4038 9.2362
G193 3.9937 9.12726666666667 8.40816666666667 4.3263 8.7188 6.3702 6.81873333333333 7.2794 4.36726666666667 3.76985 4.0244 7.955875 7.06243333333333 7.941725 4.22183333333333 3.92753333333333 4.4284 4.14396666666667 7.3114 7.40903333333333 4.43306666666667 4.1706 4.2276 4.1118 6.6449 7.5868 8.393775 7.03225 8.07556666666667 8.6188 7.9581 7.4292 4.391 8.0607 8.51153333333333 7.3256 8.0821 8.90746666666667 10.1637666666667 8.0964 7.59165 8.9359 7.36045 7.08275 8.39415 8.189025 8.31263333333333 8.132425 6.95035 7.174 6.86915 8.44626666666667 7.0537 7.1261 7.51566666666667 9.4064 9.0717 8.14535 9.31015 8.56055 8.78045 7.4973 8.57965 7.6666 7.8847 9.38475 8.74605 8.0749 8.2579 8.1775 7.24776666666667 7.25836666666667 7.21253333333333 6.94326666666667 7.67513333333333 4.3305 8.07175 7.956 7.95195 8.70016666666667 7.062 8.1456 8.1964 9.98283333333333 9.90203333333333 9.9262 8.0192 8.0222 9.07566666666667 8.867225 11.1923333333333 8.6997 8.67463333333333 10.094 9.00263333333333 10.094 9.00263333333333 10.257 8.8816 8.0709 8.2115 9.00263333333333 8.2275 8.2917 8.4594 8.4594 8.9363
G194 5.4977 5.9345 5.83716666666667 5.5478 5.51095 6.6642 6.19203333333333 7.2487 5.70663333333333 6.803 6.49343333333333 7.2015 6.6906 7.38685 5.73796666666667 7.12816666666667 6.0586 6.2537 8.52656666666667 6.2135 5.8592 6.61313333333333 6.2638 5.5128 4.9208 5.03075 7.158 5.84705 7.66963333333333 7.18345 7.3131 5.87376666666667 5.49613333333333 7.2789 6.19263333333333 5.84823333333333 4.45225 7.66866666666667 8.29176666666667 8.57695 5.08095 4.2728 6.56685 5.35325 7.5916 7.4608 7.39383333333333 7.42195 7.91825 7.6707 5.86285 7.89406666666667 7.5232 7.5241 7.2105 8.3586 6.88235 6.1148 6.95195 7.73395 6.8208 7.55555 7.16975 7.59775 8.28915 5.59465 7.4251 4.7483 7.37355 7.39125 6.75903333333333 6.64716666666667 6.54863333333333 6.68823333333333 7.2518 7.76356666666667 7.2514 7.36155 7.636 6.2189 7.05273333333333 4.49795 8.1242 8.4624 8.9475 9.0613 8.38316666666667 6.2856 6.8527 6.730025 8.77996666666667 7.68623333333333 7.5652 5.67375 7.7718 5.67375 7.7718 6.62506666666667 6.927 7.5218 7.3446 7.7718 7.3506 7.3176 8.7369 8.7369 8.9166
G195 9.9336 9.7881 10.0461 9.51086666666667 8.85385 8.9102 8.85216666666667 8.7291 9.94663333333333 9.44715 9.49276666666667 9.426075 8.7843 9.176675 9.44023333333333 9.88786666666667 8.88525 9.88193333333333 8.3334 9.11373333333333 9.2821 9.9381 10.1365 10.1783333333333 8.5483 8.58865 9.590575 8.81495 8.5647 7.96545 8.9603 8.5725 9.09743333333333 9.1527 8.80616666666667 8.5359 8.83295 9.28533333333333 10.0073333333333 9.66975 8.6207 8.05915 9.3731 9.1217 9.689325 9.337025 9.33026666666667 9.4618 9.17345 9.25573333333333 9.03505 9.24913333333333 9.63506666666667 9.8628 9.87236666666667 9.7319 8.99255 6.04185 8.89615 6.81875 9.1532 9.19025 9.46135 9.6909 9.93575 9.5221 10.03485 7.843 8.8504 8.9565 8.9989 8.99016666666667 8.99473333333333 9.06086666666667 8.74976666666667 9.25166666666667 9.41345 9.3006 9.4108 8.67986666666667 8.33046666666667 8.60735 9.22376666666667 9.17103333333333 9.82476666666667 9.82476666666667 9.4133 9.0618 9.25113333333333 9.13895 8.85576666666667 8.83093333333333 8.8254 8.9392 9.50393333333333 8.9392 9.50393333333333 8.78853333333333 9.20873333333333 9.0682 8.707 9.50393333333333 9.089 9.3169 8.2555 8.2555 8.0409
G196 9.6601 8.89563333333333 8.7075 8.63503333333333 7.8245 9.324 8.46913333333333 8.5805 9.2719 8.9546 8.71463333333333 8.43055 8.34346666666667 8.824775 8.76713333333333 8.98196666666667 7.53215 8.93206666666667 8.52163333333333 8.49143333333333 8.39346666666667 9.6905 9.3351 9.49013333333333 9.86785 9.6134 8.981125 9.68455 9.14263333333333 9.20135 8.93675 9.99096666666667 8.6797 8.28895 7.77456666666667 9.90023333333333 7.2205 10.785 10.4246666666667 8.86295 9.51345 9.1554 8.7764 11.9195 8.860125 8.6435 8.76433333333333 8.703825 8.05755 8.0284 9.1059 9.26833333333333 8.0475 8.07705 8.1114 7.6317 8.1334 7.01185 8.44345 7.4097 8.5879 9.23555 8.48505 7.46895 8.7844 9.96475 9.0376 8.46825 8.62 8.81215 8.4011 8.33653333333333 8.359 8.29713333333333 10.3163333333333 9.07106666666667 7.7667 8.5617 7.8096 7.7464 9.8279 6.89865 9.61886666666667 10.3286666666667 10.1153333333333 10.1286666666667 9.2045 9.2272 8.09473333333333 8.19555 6.8184 7.6765 7.62973333333333 10.671 11.0713333333333 10.671 11.0713333333333 10.7653333333333 7.68836666666667 8.0081 7.6519 11.0713333333333 8.2172 8.2279 7.1426 7.1426 7.6008
G197 10.283 10.5063333333333 10.8056666666667 10.8996666666667 10.364 10.518 10.409 11.299 11.0746666666667 10.541 10.701 10.75025 11.119 11.511 10.6083333333333 10.8823333333333 10.4625 10.889 11.5153333333333 10.5233333333333 10.721 10.182 11.342 11.2456666666667 10.577 11.032 10.5745 10.284 10.8363333333333 9.769 9.9301 10.1076666666667 11.222 10.973 10.656 10.0202666666667 10.2235 10.303 11.017 10.194 10.261 10.6485 10.4105 10.6635 11.05875 10.41175 10.273 10.41975 11.2775 11.211 10.2995 10.913 10.81 10.9685 11.2723333333333 10.955 10.31 8.9135 10.392 7.75565 10.3245 9.28895 10.406 9.1139 10.309 9.962 9.7395 9.0881 10.0375 10.1695 10.9016666666667 10.7956666666667 10.6313333333333 10.6013333333333 9.6849 11.0056666666667 11.5865 11.139 11.624 10.744 9.36656666666667 10.396 10.5036666666667 11.7533333333333 11.605 11.537 10.5866666666667 11.2533333333333 10.7396666666667 10.78975 9.67046666666667 10.42 10.5443333333333 11.468 11.0183333333333 11.468 11.0183333333333 11.8843333333333 10.9126666666667 10.561 10.629 11.0183333333333 10.819 10.654 11.216 11.216 11.476
G198 12.696 12.7983333333333 13.2646666666667 12.907 12.468 11.901 13.2106666666667 12.709 12.9703333333333 12.007 12.615 12.13475 12.421 11.98025 13.0643333333333 11.7266666666667 11.9555 12.952 12.9603333333333 13.1096666666667 12.8696666666667 12.069 12.803 12.692 13.3035 13.7495 13.58425 13.6415 13.375 10.3865 12.839 13.1 13.367 12.544 13.6603333333333 13.016 12.843 13.466 12.456 13.873 13.261 13.25 14.036 13.963 13.72875 13.5115 13.4618333333333 13.131 12.2695 12.699 13.592 13.7756666666667 12.4306666666667 12.871 12.9773333333333 12.5555 10.778 7.93125 10.564 9.0092 10.2605 9.61 10.203 9.5629 9.75675 12.483 10.8502 9.739 12.8755 12.91 13.0306666666667 13.0366666666667 13.041 13.0276666666667 13.2873333333333 13.4603333333333 12.478 12.438 12.054 13.704 12.9423333333333 13.017 13.3056666666667 12.7656666666667 12.7463333333333 12.6813333333333 13.2776666666667 9.70426666666667 12.6806666666667 12.532 7.4841 12.245 12.283 12.487 11.5413333333333 12.487 11.5413333333333 11.8263333333333 10.1255666666667 12.202 12.426 11.5413333333333 12.179 12.401 12.99 12.99 13.279
G199 7.68945 7.92793333333333 8.5445 7.5591 8.2961 8.2284 7.84103333333333 7.8667 8.3323 7.7695 7.77166666666667 8.381275 8.02233333333333 7.935725 7.49486666666667 8.34136666666667 8.2684 8.422 8.2253 7.4284 7.7126 7.99413333333333 8.58166666666667 8.70493333333333 7.65255 7.0353 7.65185 7.82885 7.3401 7.88715 7.4868 7.91843333333333 7.16916666666667 8.0843 7.8683 7.95256666666667 7.98405 7.292 8.2295 7.59725 7.64835 7.225 7.0725 7.2979 7.732725 7.416775 7.40443333333333 7.688725 7.60285 7.57373333333333 7.9135 7.852 7.9752 7.84225 8.00083333333333 7.8659 8.1759 7.0146 7.87785 6.5423 7.7918 9.3449 8.611 9.6726 9.2975 8.0259 8.91825 6.25315 7.6678 7.7729 8.30356666666667 8.20796666666667 8.22956666666667 8.4125 7.90863333333333 7.61253333333333 7.83615 8.1027 7.88295 7.81536666666667 7.75206666666667 7.8295 7.51593333333333 7.79543333333333 8.1166 8.09196666666667 7.7356 7.59323333333333 7.60426666666667 7.737275 9.3824 8.31163333333333 8.14243333333333 7.1091 7.61923333333333 7.1091 7.61923333333333 7.2258 7.43843333333333 8.1701 7.6155 7.61923333333333 8.0631 7.847 7.5694 7.5694 7.6794
G200 9.8347 9.32863333333333 9.48036666666667 9.43046666666667 8.6926 8.924 9.15713333333333 9.3843 9.59263333333333 9.7205 9.01326666666667 8.7106 9.08386666666667 8.848925 9.37413333333333 9.42906666666667 9.0828 9.70616666666667 9.46516666666667 9.2161 8.7999 9.75803333333333 9.8013 9.727 9.76105 9.7533 9.66085 9.83985 9.2265 7.59345 9.2064 8.83803333333333 9.61523333333333 8.1266 9.2219 8.83313333333333 9.10775 9.1182 9.94156666666667 9.79005 9.5532 9.6207 9.7128 10.2145 8.98285 9.2935 9.20413333333333 9.0986 9.0022 9.07203333333333 9.7592 9.31973333333333 8.79066666666667 8.87255 9.08946666666667 9.4895 9.2417 8.9703 9.17245 9.35445 9.02425 8.0448 8.7877 7.47 8.5188 7.82405 7.4218 6.76885 9.2232 9.38715 8.7658 8.7511 8.58396666666667 8.55576666666667 9.00136666666667 10.0566666666667 8.11015 8.0193 8.38075 9.3217 8.78516666666667 9.4317 9.31743333333333 10.5846666666667 10.0816666666667 10.1423333333333 9.62036666666667 9.12503333333333 9.50536666666667 9.56445 10.2903333333333 8.5574 8.73816666666667 9.54085 9.12173333333333 9.54085 9.12173333333333 10.179 7.51096666666667 8.4005 8.4167 9.12173333333333 8.5509 8.5794 8.6313 8.6313 8.9381
G201 10.4645 9.9072 10.1836666666667 9.73416666666667 10.076 9.769 9.59813333333333 9.3094 10.4966666666667 10.2115 8.97553333333333 9.669025 9.26653333333333 10.007225 8.73113333333333 9.92213333333333 9.7165 10.075 9.06686666666667 9.26833333333333 9.39063333333333 10.2973333333333 9.87243333333333 10.3153333333333 9.81485 9.79465 9.439725 9.11605 9.15623333333333 8.44685 9.33105 8.55546666666667 9.89083333333333 9.6984 9.4761 8.33286666666667 9.8123 9.54463333333333 10.934 9.54575 9.9139 10.519 9.9512 10.2865 10.0822 8.775475 8.71078333333333 8.8397 9.9136 10.0591 9.284 9.87126666666667 9.99793333333333 10.0059 10.0019333333333 9.5387 10.4705 8.33225 10.541 8.721 10.4975 9.6283 9.9973 9.55245 9.88165 9.9553 9.8866 10.307 9.3449 9.4297 9.47093333333333 9.4532 9.41923333333333 9.5094 8.63376666666667 9.60016666666667 8.9785 9.76055 9.31435 9.53953333333333 7.98653333333333 9.8075 9.65186666666667 10.513 10.1943333333333 10.1666666666667 9.36346666666667 9.0386 10.2136666666667 10.27725 6.83643333333333 10.0675333333333 10.1659 9.98805 10.372 9.98805 10.372 9.80856666666667 9.334 9.4367 8.8779 10.372 9.5005 9.3898 9.0163 9.0163 9.4882
G202 10.981 10.834 9.98106666666667 8.366 7.75615 7.4176 8.70246666666667 7.9093 10.269 11.084 8.27333333333333 7.927875 8.04816666666667 7.983575 8.2796 10.8566666666667 8.2196 10.0601666666667 8.2244 8.159 8.50126666666667 10.8186666666667 10.0362666666667 10.1816666666667 7.79635 8.0537 9.4199 7.89285 7.92703333333333 6.46955 8.4739 7.85673333333333 7.92996666666667 7.68365 7.98873333333333 7.7216 8.4965 8.2026 9.09393333333333 9.10055 7.80875 8.8872 9.0695 8.8641 8.288525 8.616675 8.46516666666667 8.5427 9.67715 9.91973333333333 7.89795 8.48946666666667 9.72343333333333 9.7981 10.182 9.51515 7.8436 7.81215 8.0037 7.24315 7.68425 7.98495 8.05215 6.8835 8.6287 8.94395 8.4153 8.3271 8.37595 8.7985 7.67703333333333 7.8036 7.70903333333333 7.78806666666667 8.11436666666667 8.72533333333333 9.50025 7.63725 9.45105 8.1197 8.35173333333333 8.92545 8.22296666666667 9.61386666666667 9.15286666666667 9.12826666666667 8.59443333333333 7.808 8.76233333333333 8.907675 10.3043333333333 7.58606666666667 7.5288 9.36245 9.87416666666667 9.36245 9.87416666666667 9.5948 8.30956666666667 8.5292 10.481 9.87416666666667 8.4818 9.658 9.3667 9.3667 9.7777
G203 7.054 7.30666666666667 9.13553333333333 9.50593333333333 8.3965 9.5655 9.18173333333333 9.4609 9.02393333333333 6.83065 9.1826 9.7126 9.34636666666667 9.5511 9.5863 7.0481 8.60715 9.12956666666667 8.81943333333333 9.4532 9.50873333333333 7.31596666666667 8.8312 8.9234 8.9178 8.9502 9.415825 8.71135 9.0071 9.2273 9.59985 9.63233333333333 9.26243333333333 9.49305 9.26653333333333 9.69213333333333 8.80775 9.9605 9.04213333333333 9.1733 9.1336 9.50405 8.77775 9.2191 9.1942 9.4796 9.80925 9.910125 9.38085 9.29776666666667 8.8643 9.7512 9.17823333333333 8.78615 9.07653333333333 9.56785 9.7135 6.90055 9.66065 7.0656 9.79145 9.4183 9.85295 9.44325 10.1417 9.56205 10.0288 9.07875 9.71605 9.7587 9.3028 9.341 9.32443333333333 9.2631 9.57113333333333 9.75433333333333 9.16185 9.7303 9.45235 9.15843333333333 9.3879 8.91695 10.2362666666667 9.1662 9.2225 8.92756666666667 8.39306666666667 8.29706666666667 9.6523 9.92395 9.8792 8.11863333333333 7.90086666666667 7.3165 8.671 7.3165 8.671 8.21333333333333 9.04446666666667 9.211 8.9278 8.671 9.2747 9.0071 8.9047 8.9047 9.0448
G204 11.4795 11.0936666666667 11.1076666666667 10.2276666666667 8.7716 10.155 8.912 9.8141 10.9203333333333 11.7535 10.0773333333333 9.562225 9.4897 10.062425 10.1456666666667 11.364 8.94945 11.1366666666667 9.25583333333333 9.81416666666667 10.0306333333333 11.2646666666667 10.8543333333333 11.0553333333333 9.9299 9.9935 10.7825 9.96445 9.41843333333333 9.3679 9.86025 9.31103333333333 9.57813333333333 9.66705 9.88726666666667 9.37483333333333 9.29145 10.3886666666667 10.1636666666667 10.2415 9.46285 9.679 9.76615 9.87365 9.856225 10.5085 10.2888333333333 10.3445 9.96355 10.0544333333333 10.014 10.2696666666667 10.1363333333333 10.07975 10.218 9.8812 9.31155 7.87685 9.064 8.2468 9.76515 8.98865 9.73185 9.94295 10.374 10.571 11.0505 10.3395 9.96005 10.2205 9.2547 9.3293 9.25683333333333 9.383 9.70986666666667 10.625 9.78865 9.5912 9.66855 9.85853333333333 9.1448 9.2666 10.448 9.98546666666667 10.5033333333333 10.2173333333333 9.15316666666667 9.6529 9.09163333333333 9.055475 8.51126666666667 9.2189 9.11866666666667 9.92365 9.40243333333333 9.92365 9.40243333333333 9.63906666666667 9.27583333333333 8.7598 9.2881 9.40243333333333 8.7877 8.9353 9.1703 9.1703 9.3677
G205 7.91825 7.04416666666667 7.67683333333333 7.57066666666667 8.2709 8.0233 7.63966666666667 8.0944 8.03513333333333 6.6206 7.53786666666667 7.792525 7.99446666666667 8.001225 7.62966666666667 6.41196666666667 8.16415 7.23223333333333 7.41516666666667 7.70533333333333 8.0653 7.1266 7.37693333333333 7.61496666666667 8.9385 8.6467 8.44175 7.90525 7.72236666666667 7.95615 7.6455 7.46413333333333 8.26123333333333 7.3926 7.39473333333333 7.19543333333333 7.6345 8.12326666666667 8.91223333333333 8.15045 8.8917 8.8432 8.2509 8.10125 8.7223 9.251075 8.72215 8.315875 7.2893 7.3836 7.8134 7.30453333333333 7.30353333333333 7.23195 7.2923 8.09265 8.25985 8.1937 8.2898 8.2357 8.53985 7.4441 8.45145 7.1955 7.92505 6.378 7.3189 6.9127 7.92345 7.8265 7.81263333333333 7.74206666666667 7.58463333333333 7.47526666666667 7.48656666666667 8.36323333333333 8.19335 7.24415 7.7076 7.29896666666667 7.20763333333333 7.9532 7.3688 10.1256666666667 9.29196666666667 9.19903333333333 7.77326666666667 7.04913333333333 8.3194 8.4241 7.52133333333333 7.58996666666667 7.70506666666667 6.7511 7.60926666666667 6.7511 7.60926666666667 8.93806666666667 7.15313333333333 7.3929 6.3321 7.60926666666667 7.639 6.9893 8.1965 8.1965 8.3799
G206 10.622 10.29 9.59456666666667 9.43486666666667 6.7423 7.8599 7.75473333333333 7.7797 9.752 11.114 9.0767 8.1043 7.92393333333333 7.585875 8.961 10.2013333333333 5.7045 9.50406666666667 8.37896666666667 8.98523333333333 9.34946666666667 9.76623333333333 9.2589 9.75413333333333 7.5485 7.63665 8.910675 7.97915 7.18253333333333 8.8407 8.17675 7.79333333333333 6.85663333333333 8.33455 7.78193333333333 7.66626666666667 7.45115 9.0928 8.4708 8.2956 7.7642 8.02605 7.6921 8.21915 8.208675 8.575475 8.93608333333333 8.829425 9.6415 9.37793333333333 8.16 8.3526 9.28823333333333 8.9822 8.82846666666667 9.9914 9.18465 7.17215 9.2051 6.72545 9.2358 9.4294 9.6193 10.1329 9.66615 9.726 9.87085 5.97275 8.1872 8.31225 7.8107 7.84586666666667 7.8069 7.79056666666667 8.35853333333333 9.17536666666667 8.49125 8.49395 8.7681 7.70026666666667 8.1531 7.65125 9.00746666666667 8.88853333333333 8.5722 8.4686 8.21716666666667 8.25016666666667 8.0621 8.2345 11.0316666666667 8.0166 7.93136666666667 7.2654 8.6572 7.2654 8.6572 7.6634 7.83946666666667 7.1466 6.1643 8.6572 6.9856 7.0744 8.2308 8.2308 8.2012
G207 10.067 9.78156666666667 8.73116666666667 8.0443 8.9405 8.3427 8.5173 8.0056 8.88226666666667 9.9043 8.3785 8.843225 8.3585 8.622375 8.26706666666667 9.7248 8.93205 8.823 8.1193 8.476 8.16793333333333 9.91623333333333 8.6548 8.8545 7.8056 7.6414 7.520675 7.92365 6.99713333333333 5.57925 8.0203 7.7566 7.63496666666667 8.82125 7.3603 7.6453 8.3659 7.87426666666667 8.8896 8.4256 7.54275 7.6887 7.931 7.6719 7.496475 7.5021 7.53345 7.59165 7.99005 8.23356666666667 8.03095 7.40466666666667 8.13926666666667 8.30815 8.4398 8.1126 6.6328 6.33045 6.94725 6.14675 7.64355 7.23615 8.67035 9.0695 8.69395 8.1698 8.63445 6.0845 8.1122 8.0151 8.12456666666667 8.1522 8.27783333333333 8.3733 7.33573333333333 7.86166666666667 8.6662 8.94615 8.7896 7.3804 6.78173333333333 8.127 7.47483333333333 8.1357 8.24453333333333 8.50543333333333 9.12643333333333 8.34426666666667 8.0985 7.9144 9.84676666666667 8.60836666666667 8.57766666666667 7.77905 8.67146666666667 7.77905 8.67146666666667 7.53203333333333 7.87486666666667 8.7224 7.8508 8.67146666666667 8.7187 8.5072 7.3339 7.3339 7.4566
G208 8.3999 8.56343333333333 9.28856666666667 10.2436666666667 8.8516 9.0742 9.18763333333333 8.2421 9.3382 7.9521 10.3906666666667 9.86195 9.12326666666667 9.55675 10.4746666666667 8.30206666666667 9.0734 9.64556666666667 9.34996666666667 9.71723333333333 10.0311 8.3199 9.58793333333333 9.73296666666667 9.5442 9.2956 8.37805 9.22825 9.50826666666667 7.6126 8.962 8.72053333333333 9.67686666666667 9.6395 8.57986666666667 8.73796666666667 9.4396 9.76496666666667 9.1804 8.7427 9.23385 9.4463 9.188 9.93005 8.778375 8.914275 8.72088333333333 8.90345 10.153 9.9616 9.64095 9.65536666666667 10.3116666666667 10.33 9.95556666666667 9.7307 9.737 7.3157 9.71645 6.99975 9.94685 8.5189 9.77925 8.9747 9.9214 8.7598 9.15915 6.89915 8.5938 8.59325 9.1853 9.2121 9.13923333333333 9.385 8.52663333333333 9.96786666666667 8.98215 9.552 8.9773 8.62586666666667 7.64563333333333 9.50975 9.99496666666667 8.6086 8.9161 9.02206666666667 8.8947 9.58473333333333 8.4472 8.35305 7.27703333333333 8.92596666666667 8.95043333333333 8.73135 9.35036666666667 8.73135 9.35036666666667 9.48606666666667 10.0702 9.4449 9.3599 9.35036666666667 9.4376 9.593 8.3972 8.3972 8.5951
G209 9.0255 8.38683333333333 7.48016666666667 7.69733333333333 5.95495 6.5831 5.8127 6.9876 7.28736666666667 9.3476 6.2313 5.855775 6.55033333333333 8.128 7.0809 8.4115 7.19165 7.78206666666667 7.0539 6.9943 6.32766666666667 8.64926666666667 7.1897 7.9564 6.3672 7.394 7.781375 6.6399 7.93413333333333 8.386 7.4417 5.9709 7.7356 5.55545 7.39596666666667 6.21583333333333 6.9968 6.96796666666667 8.44646666666667 6.7569 6.80105 6.31045 6.05645 6.9113 8.2822 7.446675 7.30095 7.128675 7.3007 6.94943333333333 6.44225 7.25196666666667 6.7837 6.6785 6.43083333333333 7.34855 4.54955 6.7252 5.60455 7.332 5.9649 7.22725 7.6564 6.6222 7.8434 8.56815 8.0794 7.22925 7.4888 7.4648 6.5542 6.35816666666667 6.42646666666667 5.7947 6.65043333333333 6.74906666666667 5.5346 6.06755 6.04445 7.224 7.34943333333333 7.05435 6.96463333333333 10.369 9.41533333333333 9.1396 7.0276 8.85083333333333 6.3177 6.660475 8.00363333333333 6.10373333333333 6.6761 8.1633 6.76296666666667 8.1633 6.76296666666667 9.53953333333333 4.57563333333333 6.7258 6.2836 6.76296666666667 7.1438 6.3514 6.9268 6.9268 7.349
G210 10.3225 10.0953666666667 8.3695 9.45383333333333 7.67055 8.1201 6.73756666666667 8.1239 9.09336666666667 10.4535 8.10626666666667 7.85615 7.54613333333333 7.87365 8.42876666666667 9.7956 3.8762 8.15606666666667 8.42113333333333 8.0722 9.29706666666667 9.31216666666667 8.4558 9.04546666666667 8.41 8.84285 9.5253 9.2588 9.87916666666667 7.3179 10.6795 6.50026666666667 8.33606666666667 7.7865 7.88273333333333 6.55726666666667 7.9081 9.03516666666667 10.8233333333333 9.01095 8.50325 8.912 9.9243 9.90825 10.7485 10.0515 10.407 10.5445 9.2153 9.55823333333333 9.093 9.54403333333333 8.57693333333333 8.6826 9.22166666666667 10.0923 7.3926 5.65815 6.9895 5.50825 7.30715 5.81745 7.05535 7.55775 8.99265 10.19085 9.76635 9.77475 10.5965 10.8075 8.78536666666667 8.2277 7.77153333333333 6.9763 6.6952 7.88926666666667 7.151 7.63445 7.8435 7.90863333333333 5.65343333333333 8.3742 9.1565 10.337 10.421 10.4136666666667 8.7794 8.33096666666667 8.14736666666667 8.014975 4.67863333333333 8.79786666666667 8.87946666666667 7.77755 7.71316666666667 7.77755 7.71316666666667 7.6469 7.34533333333333 8.4287 8.0878 7.71316666666667 8.5055 8.3663 7.9075 7.9075 8.3876
