G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 G12 G13 G14 G15 G16 G17 G18 G19 G20 G21 G22 G23 G24 G25 G26 G27 G28 G29 G30 G31 G32 G33 G34 G35 G36 G37 G38 G39 G40 G41 G42 G43 G44 G45 G46 G47 G48 G49 G50 G51 G52 G53 G54 G55 G56 G57 G58 G59 G60 G61 G62 G63 G64 G65 G66 G67 G68 G69 G70 G71 G72 G73 G74 G75 G76 G77 G78 G79 G80 G81 G82 G83 G84 G85 G86 G87 G88 G89 G90 G91 G92 G93 G94 G95 G96 G97 G98 G99 G100 G101 G102 G103 G104 G105 G106 G107 G108 G109 G110 G111 G112 G113 G114 G115 G116 G117 G118 G119 G120 G121 G122 G123 G124 G125 G126 G127 G128 G129 G130 G131 G132 G133 G134 G135 G136 G137 G138 G139 G140 G141 G142 G143 G144 G145 G146 G147 G148 G149 G150 G151 G152 G153 G154 G155 G156 G157 G158 G159 G160 G161 G162 G163 G164 G165 G166 G167 G168 G169 G170 G171 G172 G173 G174 G175 G176 G177 G178 G179 G180 G181 G182 G183 G184 G185 G186 G187 G188 G189 G190 G191 G192 G193 G194 G195
G962 0 0 0.33538179294704 0.214594966491306 0 1.34034591973775 0 0.596926724582903 0 0 0 0.409814872880455 1.93578704722038 0 1.10332276728462 0 3.10433943296092 0 0.605267260589343 1.92229302354465 0 0 0.318927125972805 1.52444218657401 0 0 0.604008770149466 0 0 0 0 0.893375477247111 2.10711490603766 0.207198757788216 0 0.0698464878378212 0 0.233602085037965 1.9575366846281 0.111029538383738 0 0 1.04012792264212 0 0 0 2.05970408137066 0 0 0.140570517019521 0.610734489525022 0 0.0742662939320934 0.458020775327371 0 1.78171960400875 0.172855748126327 0 0 0.297724472138713 0 1.06812658250951 0 0 0 0.949426185491656 0 0.349932238705812 0.574872034111998 0.196424624931419 0 0.222186605737871 0 0 0 0 0.0733138881675778 0 1.50819651605658 1.73919895828459 0 1.2116517291839 0 0 0 0 1.98006109326845 1.86297596137146 0 0 0.503462835618908 0 0 0 0.196744765083063 0.261252041326379 1.25371228936582 0 0.630975459441229 1.32734131884214 0.0364172207169391 0 0 1.18710642141175 0.813495920650811 0 1.50818971948861 0.53745451037842 0.358351273729888 0.162155894601371 0.274747364978308 2.57482144346972 1.17120034043742 0.657940172708428 1.41582293017273 0.248557137433075 0.418072475506495 0 0 1.65562987539202 0 0.00938764412118042 3.10352571332363 0 0 0.780633752482801 1.05542979721761 1.74541063642115 0 0 0.935540751491496 1.13626526833265 0 0.576670345736071 0 0.715198121561101 0 0 0.62773034490332 0 0 0.132075307244589 0.734022167093207 0 0 0 0.0256591165692024 0.0224353907380209 0 0 2.03377613044697 0 0 0 0.149717457500365 0 0 0 0 0.516709452908254 0.189724619764627 0 0 1.95769356763933 0 1.99154754445989 0.476415322084677 0 0 0 0 0 0 0.724876939463383 0 0.616063651313708 0 0 0 1.08556753273986 1.06576436402477 0 0.181225273324691 0.381846877372662 0.550373278248703 1.1822171108581 0.0357689814730999 0.195361974638112 0.700255320035533 0 12.6047617419114 1.87255325949514 0.497121967181969 0 0.868496719910028
G963 0.521875133760076 0.790955710569639 0 0 0.0672732452114407 1.12166972724905 1.26329783115177 0 0 0 0 2.61173897013725 3.59750816481355 0 1.09041620997437 0 0 0.977337478461746 0 0.446091826189523 0.199394444651088 0 0.609566678574772 0.772025553682662 0 0 0.225349224313294 0 0 1.20598188258628 0 0.136028380451681 0 0 0.704574438557869 0.0209270046091382 0 0.889139085831172 3.49195300027413 0 0 0 0.757984308837806 0 0 0 0.808124655387342 0 0 0 0 0 0.223998822823353 0.581917794095038 0 0.989645126883038 0 0 0.234568210717154 0.0920012162168529 0 1.38189681975097 0 0 1.258678828834 0.151478224505786 0 0 0 1.60374952377571 0 0 0.743275330881685 0 0 0 1.30798924210974 0.0822341426406873 1.17839284901813 3.98107130062582 0 0.913378606509561 0.368128068959185 0 0 0 0.564377194754061 3.04955406548352 0 0 1.83715834975111 0.21478858450656 0 0 0 1.04840953502724 1.03924634111342 0 0.190514014631031 1.31734904748314 0 0 0 1.24555176367992 0.480367440897686 0.169468096783279 0 0.0314861540047365 0 0.333308450901729 0 0.274405381734568 1.44685597034937 0.331066657531144 0.0144525022588052 0.89570287504828 1.30992404133242 0 0.542855689339221 3.73433887665917 0 2.19532733215765 0.941751082091121 0 0 0.19798418650599 0 1.79887723419212 0 0 0.299881870114107 0.688002146968026 0 0.488868042149642 0.772558565137735 0.416968843054308 0.989654183451992 0 0.204796444088389 0 0 1.26397068483066 0.337168295341113 0 0 0 0 0 0 0 1.86973806670092 0.268883568636058 0 0.0518749327400125 0 0.676477607730657 0 0 0 0.0158659890245518 0 0 0 3.90787664195443 0 0 0.119973928181407 0 0 0 0 0.0899080289789808 0.383801165990368 0 0.291213940965515 0 0 0 0 0 1.39220527931894 0 0.0600661655177935 0.200018689416635 1.04434330210608 0.247900402015024 0 0.109879890749601 1.41792272956019 0 1.84055935198256 0 3.21908171281726 0 0.440693132258775
G964 1.79785021527156 0 0 2.14743215020168 0.322106458080442 0.446984321173373 0.627116656487221 2.45534336753555 0 0 0.767763609198344 0 0 0.225602960007367 0.060065252502573 0.624488644487217 0.682124808197621 0.53151630892416 0.0470958291148121 0 1.31460486668913 0 0 0.288417830872357 0 0.377751680960308 1.61438062751965 0.628596049406255 0.302657257223012 0 0.75609567738201 0.402030504700381 0.241810264010692 0.483008012664549 0.729657620161777 0.468616459557985 0 0 0 1.70683726337304 0.651542979447944 2.25294363188869 0.86523834358284 0 0 2.03268788800857 0.82814093343127 0.214717262042539 0.617486015029128 0.300309775423964 0.954781954869985 0.0300294562927654 0.195177415973871 0 0.923813061245469 0.385279927927513 0.133987959722736 0 0 1.66772853779954 1.71774855766134 0 0 0 1.76320489777978 0.583264114465399 0.176598614426756 0.328782039594294 0 0 0 0.204979307066332 0 0.349206116371117 0 0 0 0 1.57408924445928 0 0.835106540613642 0 2.01032526466705 1.40796272817973 0.893601495273536 0 1.36705448301987 0 0 0.374755016365988 0.713820569153181 0.241024269403046 0.145692467056751 0 0 0.52628068997423 0 2.56121922243105 0.173450202196494 0 1.60722802286163 0.419853370921024 0.446976358331906 0 1.53486107879716 0.157919755197723 1.96225519930805 0 0.963640551969333 0.249051094820501 0.176963582374304 0 0 0.111078028952347 0 0 0.43901991858307 0.354710397208388 0 0 1.2637166613995 0.135067653135463 0 1.80353625230984 1.4199894550527 2.51885672284788 1.87921930744852 0 0 0.354284691666596 1.01451912562981 0 1.87441281912761 0 0.460004611032684 0 0 1.67580423444336 2.08079857464173 0.252098743397105 0.752910598528258 0.356651911094319 1.4036843823897 1.8783023241179 0 0 0.0904869539860475 1.00461550347245 0 2.60117167357851 0.859429934144027 0 0.926331388425236 0.529436935262344 0.091054737491011 0.0480125488946934 0.958600468182565 1.26388212919191 0.689193758646086 0.118052906289883 1.10882976566993 0 1.08938719083646 0 0 0 0.123780381268738 0.976252289715617 0 0 0.119599550674595 0.744301411287385 0.511401092717452 1.7517435205039 0.446052108329247 1.35044104799675 0.0227514648547059 0.796829363926774 0.413941552218506 0 1.6116855790672 0.494056605246643 0.894801998979063 1.6744677475801 0.00665266039382778 0.248822058888148 1.24198102223732 0 0 1.83595143096515 0 0 0 3.00026065425688 1.42464671807857
G965 0.588879843768708 0 0 0 0 0.0298927836594442 1.09072397304697 0.0353393738033518 0 1.24071350182946 1.19402504844819 0 0 0 0 0 0 0 0.358498521966462 0 0.391387827144667 0 0.0576110885635822 0 0 0 0 0.848632324754048 0 0.81253566430819 0 0 0.82119721105313 1.06895161584201 0.775150477817196 0 0 1.19543636034854 0.833574986009275 0 0 0 0.687150682976058 0 0.197204510377681 0 0 6.73074507935316 0 0 0.415797965958479 0 0 0.0966188948354487 0 0 0.707057564091053 0 0 0.694467085765157 0.444348634526536 0.374513530466119 0 1.75476597515011 0.0016002570637164 1.10527539300053 0.567365373764873 0 0.4681092607292 0 0 0.0895862407838661 1.40251074457749 0 0 0 0 0 0 0 0 0 0.228904394609192 0.688347075299683 0 0 0.0630013920204096 0.21320561316428 0 0.60749190879755 0 0.308217269566143 0 0 1.39975960756096 1.54364691750292 0 0 0.590719417709661 1.04182019724782 0.917955534820432 0.173656688154724 0 2.5157163466254 0 0 0 0.477063325020266 0.430071955301013 1.60774548563744 0 0.17797417834778 0.0707176958304346 2.81423871984794 1.78684294890774 0 0.740074150299034 0.293187142516613 0.227249413368789 0 0.202720287719641 0 0 0 0.985785640342458 0.387300258720586 0 0 0.2339141627889 0.79088024419621 0.201821074251299 0 0.468811087880654 0.936871579863409 1.02945716460932 0.369059631864981 0 0 0 0 0 0.157395486602862 1.7657143941761 0 1.83022027127993 0 0.640619857837639 0 0 0 1.86218268951336 0.23785825602353 0.940257603217501 0 0.686447955212894 0 1.06111097135999 0 1.66438036443086 0 0 0 2.46830387912087 0 0 0.581588831715287 0 0.383466569250575 0.853175413160876 0 0 0.640429363888713 0.331669260869182 0 2.44205315810096 0.802251158468218 1.03877402847495 0 0 0.234125422337081 0.892099785317531 0 0.990323882336153 1.61382427192706 0 0.305621653797445 0.220752495958077 0 0 0.0352158259164732 0 0.186598352988349 1.04290480556849 0 0.390213055062357
G966 1.4627916253554 1.23538348169441 0 1.25294650691414 0 0 0.149356735612419 0 0.399335766897944 1.33647114749958 1.07229971907981 0 0 0 0.234272899052761 1.10697775669909 2.93348888274078 0 1.12933759199112 0 0.0740073458128933 1.2962267448201 0.838432104602958 1.36806752803558 0.972735068465705 0.835188321452188 2.07482466138484 2.06518389889769 1.79310638190051 1.77286608789728 0.429642998455088 0.0415059454225213 2.03979561124941 0.221385738019267 0 1.52923147417171 0.352689127754953 0 0 0.780934937472188 0.275649853561484 0 0.66229351614732 1.32575609017861 0 0 0 0 0.814360852266697 1.4124388999153 0.177993109391202 0 0.193114299030217 0.376540734949247 0 0.216777367432348 0 0.0578104168169717 3.55210924894456 0.507062787017091 0 0 0 0.0649063497448126 0.14622848101337 0.0283559149617794 0.405389443556467 0.118704817589883 0.450414630678537 2.48165430231979 0.912293256729556 0.309142924232209 0.486829039082936 0.0998653348632574 0 0 0.618904351609701 0.63350673018801 1.40399217485595 0 0 0.0744033406178174 0.430772114659797 0.0480238374217227 1.02763624008934 0 1.76917281468567 0 0.720645555869532 2.10320332105938 0 0 0.810892956809264 1.39589124850271 1.12688903981323 0.505474459457614 0 0 0.332261813056964 0.759310618275962 0 0.580268727486848 0 0 0.713958579827609 0 1.62001853705802 0.18729453119941 1.5914475217502 0.523860376469259 0.761677104261635 0 0 0 0 0.408835398765605 0 1.86386888413423 0.0360970551211029 0.127835717806834 0.975425717123681 0 2.46945986518738 0.995481819946298 0.893247336199542 0.220682934889849 0.263451848861348 0 0.027278496877287 0.0180151776927619 1.49301060254763 0.474122586821553 1.48398407521221 0 0.257828396023954 0.268675727320619 0 1.2735799974473 1.70330519953196 0.341783395378725 0 0.256051878946112 1.0716274831005 3.81661323916163 0.229418110147779 1.26768699439778 0 0.089077309385919 0 0.616430617016945 0.0320228838900745 0.170813880462164 0 0.000859158354218613 0 0.297912324878097 2.63955765337451 0.165923786934074 0 5.17745590011668 0.353357653287994 0 0 0 1.64575285617884 0 0 0 0.607978182910911 0 0 1.12939350841589 1.39554400230642 0.0237357985441832 1.16553747564354 0.995347429619191 0 0 0.816706286113829 0 0.386771210024396 0 0.259668677848386 0.898626514833265 0.644676971635044 0 0.153367061968259 0.0220400666266167 1.08230998691432 0.00207731314734132 0 0 0 0.965052808287015 1.95161559978587
G967 0 0.117647520463646 0.481580188228093 0 0 1.45802160464844 0 0 0 0 1.08287244174083 0.980605008760164 0.61819754858064 0 0.202043770117573 0 0 0.626858478418131 0.227569353087537 0 0.831406327499058 0 0 0 0 0 0.485715824988925 0.113898165114845 1.11631259444628 0.0389066704991223 0.656970784854721 0.303117458387425 0.258828658737699 0.464125136959732 0.653884719293115 0.897428247934904 0 0 0.99082248336052 0.973015671406094 0 0 0.201201858760162 0 0 0.464282730882462 0.194383968184443 0 0 0.110883604464788 0.4357894323183 0 0 0 3.00314775974142 0 0.112054168717346 0.267127789553058 0 0 0.00662355430599654 1.59138501581604 0 0 0.443274595906894 0 0.446073664531881 0 0.343869301387236 0 0.656901638731707 0.772884686845409 0 0.0298464627264039 0 0.594777895068066 0 0.900796505399618 0 1.5929261798327 0 0.534330193467525 0.136813837997609 0.316135554710063 0.0286231623022621 0 0 2.6065495695625 0 1.17316237800255 0.564579133699686 1.34729399666243 0.771363468416655 0.494723905663619 2.50166520717648 0.528208930487034 2.8385680851137 0 0.389455288873242 0.320594118767601 0.385702539875277 0 0.747031607255229 0.616023388806843 0 0 0 0 0 0.0459922505558682 0 0 2.27669323246656 1.11142243947406 0.769874985380826 0.0860501671338143 0.941801145030909 1.38348819636114 0 1.68608937537581 0 0.221464083291515 1.32025877465154 0.43507482292424 0 1.95316401419714 0 0.0135739633315457 0 0 0 0.475131573125573 0.404714683331974 0 1.65103512275207 0.677262906088453 2.72482230989188 0 0 0.706018438849942 0 0.751002531818269 0.386577153600316 0 0 0.122983182713903 2.74731834507355 2.43888047042103 0 0.995377380754534 0 0.358350207202841 0.324478415408855 0 0 0.609167212991751 0 0 0.476526305650574 0 0 0.280300289898198 1.12066260624691 0 0 0 0.66001676000943 0 0 0.683658014297468 0.331762267595718 0 0 0.152201182085726 0.869613464669001 0 0.349121933369149 0 0.0664200634907552 0 1.9159203682563 0 0 0.815235264374622 2.65518478102878 0 4.78944284590112 0.754248796547797 1.42111863223793 0 0.129026105118282 0 2.20606404550907 0.522720650948884 0.213607271670986
G968 0.762136723197285 1.17074065755695 1.38832058955372 0 0 0 0 0.249582016919856 0.125332467139302 0.869532015097393 1.18345712945478 0 0 0.304714652237449 0 0.416875628244521 0.509470674086927 0.437083040271652 0.218011877129754 0 0.793853538047682 1.58971135928984 0.0811153857635258 0 0 0 0.488249325956209 0.891685188689157 2.0304321411865 0.219664248079724 1.45239870861053 0 0.5723965676948 0.0817050116091787 0 0 0 0.236483689020277 0 0 0 0 0 0 0.09422979421276 0 0 0 0 1.19420809111642 0 0 0.175260377002268 0.0954647094464958 0 0 0.612704204006976 0.483869324024131 0 0.488266431262634 0 0.0934411779837951 0.391558974416622 0 1.033722008451 0.236675661333626 1.40796645123822 0 1.49797164712372 0.230074924305357 0.482997181730017 0 0.432084143817422 0 0 0.456462914492723 0 0 0.133234672897079 0 0 0 0 0.23127418380599 0.417714481449086 1.70939735065351 3.05908254507491 0 1.08888722818693 0.0984350083184638 0 0 0 0.137730140588308 1.28749865913288 1.07033396693402 0 0 1.27776985839426 1.20889932708009 0.571467700475522 0 0 0 1.17369264265499 0 0.470636745377185 0.969033368508477 1.27756374209253 1.52856605596038 0.0178601549459233 0 0 0.0536165534590194 1.87506193283783 0.86619646171232 0.14770919303216 3.2897450285981 0 0.0551704062226908 0 0.408107565606935 0 0 0.841224348580415 0 0.323734811411652 0.154911815365275 0.0946549483642958 0 0 0.201628371704147 1.27545731159065 0 0 0.0678893729494643 0 0.426261864372547 0.321080930992624 0.702578579630632 0 0.826964520577775 0.883977976103882 0.0281126054573202 0 0.269849578548943 0.47580869472161 2.18882177478289 0 0.964954667138259 0.154425239031295 0 0 0 0 0 2.27997883891618 1.57690851016963 0 1.42392023937687 0 0 1.82968960824364 0 0.432058245613177 0 0 0 0 0 0 0.51535445641183 0 0.0170893980287016 0 0.381422545203835 0 0 0.150465576124388 0.046723302641956 0.506435204871927 0 0 0.00267055615673659 0.465225058932503 0 0 0.100666747045544 0 0.126444070354926 0.776588195867599 0.835966636606415 0 0.800413223847474 1.40585788317369
G969 0 0.274143069766005 0 0 0 0.0419827671279917 0 0.463263182579014 0.810412301922641 0.318497958397101 0.250737529234644 0.0512100620903402 0.146239249399751 0 0.483949042634151 0 1.54904950670656 1.72881451880365 0.598447840806478 0.890062632004024 1.44203476184139 0.612526073801905 0 0.641908339225702 0 1.14061227000584 0.202698634608136 0 0.767007472635843 0.194699479377351 0.203862966515561 2.24019255319179 1.72442529691616 0.0407430107281501 0.719758796346305 0.469756551858166 0.199064003088994 0 0.280166013014884 0.236069799830736 0.768388644170215 0.870084299283592 1.89602486873222 0.303742202580497 0 1.80238901295824 1.74494303501464 0.363909535896362 0.206056867778557 1.07775731232181 1.00167629287995 0 0.160120705590016 1.25349281700003 0 0.303771123420289 0 1.01617803486583 0.291954447538423 0.678076231212713 0.787345854111954 0.685298169331071 0 0.505057655749082 1.46607373842977 0.529553232705427 1.17567982938026 1.12190534660199 0 1.25764479709313 1.35418980853403 0.873593633984041 0 0.109330145005827 0 1.6986945193647 0.00257222345914386 2.13169742343952 1.47686351579723 0.0639507119145001 0 0.527859466477319 0 0 2.33955702809169 0.57412472315186 0.959425305824497 0.69842124253332 1.08362647504709 0.778232844212697 0.133110032254411 1.30861433569787 0 0.704677550769822 0.750496427945318 2.40842254504018 0.641590770351452 0.444535905306321 0.436585746155713 0.389496696369484 1.19883264954787 0 0.0292017043183837 0.390341550450013 1.8885642964208 0 0.589428029693042 5.70097101146134 0.596310567364419 4.33339777254339 1.92013251287746 0 0 0.985420251003777 1.05668347100349 0.134714830261139 1.12252234478611 1.06391250883294 0 0.475058559278788 1.15986841478859 0.768421272986696 1.23927658369356 0 0 0.609459186156708 1.55651748515549 0.555580082141461 0 0.33644744605356 0 0.585882866036259 0 0 2.74330087141582 0 0 0 1.45483371585362 0.757912813459272 0.546038459167703 1.37114725867502 0.398392354201225 0.896288067749477 0 0.673467937516612 0 0 0.724675688957914 0 0.026597069214467 0 0.0565684954728127 0 0 0.645681357905205 0.0398908558364073 0 0.662253660812374 0.903785111436147 0.47163323821188 0 0.225547564350909 0 0.381602694763623 0.327032990171469 1.9190620594873 0.0563888066401191 0.443890084048143 0.380423712219219 0 0 0.591516009184091 0 0 2.02525423635645 0 4.16756810556396 0.851715408032403 0.131443655352833 2.73404607864702 0.0929789254609789 0 0.168281626620278 2.16141790228031 0 0 0 0.0710716084010186 1.58084651920835 0.636123696372545 0 0 1.03830728470015 1.27514286088064
G970 2.78624050125434 0.497039514071891 0.269446819634601 0.619423122120287 0.680920170017862 0 0 0.914924970640177 0 0 1.15576982157136 0 0 0.431454125921555 0.668263449267976 0 0 0 0 0 0 0 1.89616118526165 0.34744962393948 0.36202121937858 0.724378999851645 0 0 1.74433499946626 0.0199359223498187 0 0 0.793473175577069 0 0.864730320893938 0.214561100685152 0.944104952216609 0.891739693337274 0 0 1.21152755834326 0.158381501364559 0 0 0 2.78320266678708 2.17679723579766 0 0.874734258263365 2.57632402916618 0 0.334963185923423 0.595635159049234 0 0.109030571946275 2.25014230903046 0.517767618785658 0 0 0.252405833654193 2.04097260800006 0 0 0.1916694575852 0 0.48348373752318 0.22091400319939 0.252758060502632 0.387319167899712 1.32338218837083 0.208775372849116 0.584764016472018 0.681081751951451 0 2.62722369679642 0 0 0 0.20285366580906 0 0.886291552363082 1.21937895272234 0 0.419065681594026 2.07582575597586 0 0 0 2.17871735494264 0 0.655280503999412 0.427173055660949 0.835916948598871 1.10583224232954 0.116862116403379 1.69304599406857 0.909559509859966 0.827242687633073 0.601899296069951 0.291929609638292 2.41556585442205 0 1.98128959105705 0.513680502796797 0 0 0.417802303928336 1.46892317562546 0.51187483750681 3.84678594314308 0 0 0.353945041815995 1.23490487470314 0.361642868353852 0 0.693070918918638 0.552347103497198 0 0 0.223190398012235 0 1.57161023499934 0.899498912283889 0.341075293902016 0.889483913943978 0 0.600011023620137 0 0.508037495885318 0.48350051152135 0.209957720636049 1.82024348756257 0.710158337397216 0.433679436094613 0 0 2.69497763343314 0.494088021068298 0 3.60073075191361 0.815251455765031 0.732896268838138 1.79644107886646 0 0 0.764763754224768 0.463903718700049 0.176471750031073 0 0 0 0.353256568032677 0 0 0.79441395716052 0 0.927160796043901 0.371779234356984 0.0391703681287004 0.292996772636253 0.292937413616771 0 0 0.00138477883812863 0 0.618428368418239 0.334650850515422 0.745969769736621 0 0.44644405977024 0 0.80531800670099 1.69972423174521 0 0.733449298687088 0 1.24643562206086 0.286028059951219 0 0.500854770390948 0 0.358946673554534 0.514120861800736 0 0 2.29583129889904 0 0.69896318966579 0 0 0 0 3.97689312695719 1.21327989310784
G971 0 1.33180242109881 0 0 0 0.368850575550024 0.447941996650842 0 0 0.0413835794484998 1.49131380111003 0.64246610377572 0.877276320617867 2.84760416858938 0.191258244633454 0.0681364211007465 1.36517990971078 1.35243978879713 0.084862696777188 0.00884121570275737 1.14036382393702 0 1.43879180526901 0 1.71453054496665 0.276044286393577 0 1.41513187757947 0.483708560889568 0.542207333627476 1.52766779169733 2.39552722850621 1.25309678403153 0 0 0 1.69224825331614 0.752753494024394 0 0.906621633759682 0 0 0.198805059741781 1.57531457163542 0.604672470149982 0 0.110781795310891 0.0913666084627554 0.365737823871893 0.0506969194184956 0 0 1.58277532433689 0 0.727454771557223 1.66416438972991 1.02831688712431 0.528184158760591 1.88992227979941 0.271719809046206 0.865098521924174 0 0.904367384114593 0.223276489277467 0.313234830916975 0.108657706281063 1.21777850078904 0 1.17574605929147 0.625190939590324 0.378362594145491 0.985192014739625 1.9292336651129 0 0 0.846086037841226 0 0.713190751106235 2.24227863458099 0.369838096639916 0.127465470173698 0 0 0 1.77894476813249 1.90291878371461 1.71902014516067 0 0.421297534923855 0.428870217582908 0 0.213160369386713 0.694172946832615 0.993457191714651 2.98053883637853 0.0224745371625367 0.218189822132167 0.243306536223108 0 1.0257500578385 0.610343443465471 0 0.990514779205786 0.52180202480783 0 0.0723992915734779 0.129258933451305 0.0518557794996658 0.685027799147316 0.549806915454559 0.0336671569759286 0 1.2640371236264 0.58920024155172 0.0872982333411429 0.618807776978271 1.66291387221124 1.30309799707351 0 0 0.038097055176983 0 0 2.6878720762014 0.255086627148969 1.21725427533405 0 0.984793948874059 0 0.699235686422617 0.769104136669996 0.317733717813144 1.17000363626473 0.174981575217354 0.18432167794908 0 0.1278466912722 0.765530154145599 0.272419195106433 0.517852816783523 0.1138583872314 0.711535842629007 0 0.183264298326427 0 1.31046669020065 0 1.37920934696996 0 0 3.23948200791796 0.304449322756213 0 0.559350746805617 0.220407773919849 0 0.947392073302316 1.23775382514078 0.928937205586903 2.35418191693682 0.591328741396717 0 0.172506247886741 0.636563260648825 1.87901557365979 1.3832000893206 0.459123903535793 0.206083081112184 2.03938278402385 0 0.7018170069932 0.271173045766778 1.22520061413439 0.762900909818531 0 1.63475660164181 0.0901965149343401 1.60996708877014 0 0.349967815057362 1.03816080092057 0 0 0.652207107020054 0 0.587003634130863 0 0 0.914651147443231 0.524346194192851 0 0.736611998195384 0 1.36499578495731 1.36862488684995
G972 0.416031347162844 0 0 0 0.386595056622185 0 0.836551079514564 0 0 1.62836413271478 1.02760771367409 0.460463215509263 0 1.46252393115896 0 0 0.479284834688107 0 0.214289070521556 0 0.72647376261144 0 0 0 0 0 0 0.146534928784935 0 0.778781282358111 0 0 0.255181023758576 0.727928779381214 1.01537505871757 0 0 0.554064513324199 0.749728745594215 0 0 0 0.954351364817483 1.45238406676492 0 0.524969342102681 0 7.741731108009 0.437484029585345 0 0 0 0.399867081793595 0 0 0 0.0301081348601349 0 0 1.32278243554231 0 0.202741137593022 0.371130798741703 0.0869888800094128 0.0327677086139103 0.732127303497655 0 0 2.11690910091006 0.106459538867688 0 0.335704764758521 1.53459938655859 0 0 0 0 0 0 0 0 0.531418621740855 0 1.22017691097714 0.07315186734269 0 0 0.135413608704259 0 0.559836352491175 0.241886554606171 0.0657589128621146 0 0 0.515865729604883 1.37693211587595 0 0 0.127776366095179 0.367738818785878 0.215209782214157 0.483867057679241 0 1.71020418563074 0 0 0.254616582891428 1.60751954186289 0.813736495514127 1.94955766132076 0 0.193011975516374 0 2.87782868001154 0.433119947600164 0.400451008926378 0 0 0.308273644957368 0 0.850772633075929 0 0 0 0.240092357408131 0.0403387893126953 0 0 0 0.789445819351666 0.454913747349244 0 1.00544317505639 0.281354865327234 0.12305549385194 0 0 0 0.29354634623991 0.0941802117928652 0 0 2.03399196495566 0 1.87066796991287 0 0.763208758854358 0 0 0 1.34252437125612 0 1.09202571505082 0.107920322165781 0.201467845434267 0 1.53082107317956 0 2.0523175125986 0.134106150986817 0 0 2.4609127895834 0 0 0.884298985152892 0 0.782450122233982 0.289436173092275 0 0 0.178367530030923 0.303868981104485 0.347106793357141 3.69964838169685 0.727846160572501 1.02692736510426 0.756459547748967 0 0.240967451337496 0.974150387871358 0 0.660812882962498 1.76811917199643 0 0 0 0.0341102610419494 0 0 0.18996598679836 0 1.13981055226833 0.167736858319052 0.00305747452709587
G973 1.35499970517861 0 0.152482117904833 0 0 0 0.163744195921038 2.88911646784841 0 6.96990231180319 0 0.0614199458283615 0 0.498927391554284 0.571823760188513 0.66626300569847 0 0.223955384870851 0 0.138554495427478 0.339272374557889 0 0.152314580977219 0 0.792250068189269 0.323850450373949 1.00783657675704 0.157003175376169 0 1.35014036516545 0 0 0 4.47970428440938 1.82441444288485 0 0 0.0621765248473472 0.680819429792058 0 0.26278713845087 2.49154653306705 0.290426269067305 0 0.0862354604017026 1.53131021986971 1.18761939665736 0 2.57240152850782 0.164911537213795 0.839892390902441 1.95223656534632 0.484922322865442 0.93581100477434 0.594680702960169 0 0.370980749551056 0 0 0 1.29811867151803 0 1.24254881404529 0.465484728103487 0.386883340911096 0.845187424684288 1.83069855642661 1.16829340479114 0.30037817658499 1.17144307081678 1.0153736620046 0.899523819685478 0.453368963251936 0.31243264094133 0.0581239417085174 0.457433865405788 0.120713590256203 0 0.62336285063297 0 1.40952976693711 0 0.902327509258869 7.2530757266103 0 0.200149543810226 0 0 3.04566555634322 0.0771314114106912 0 0.422650491898018 1.74543092075307 0.503667330373337 0 1.12473629284085 0 1.3550270479055 0 0 1.53296783886059 1.41928254579756 1.54415387847264 0 0 4.0420501219378 0.684856166173073 0.637313395608864 1.2196687189109 0.036489334079845 0.296503330289815 0.140317493894224 0.143100681196631 1.206571718554 0.164474419993492 0 0 0 0 0 11.1828342849484 0 0.371640023667893 0.549375222655901 0 0 0 0 6.31006031884733 0 8.46543247718539 0 1.24218713813821 1.15759938840735 1.08685056362856 1.18839330080505 0 0 0 0.159918375453624 0 0 1.58601953856939 0.657051259339429 0.601016232882163 0.300266226125899 0.921566387807341 0 0.524702361249667 1.37726721422532 0.341419276649306 3.33978264048394 2.75712784538567 0 0.235852723654604 1.00854083099011 1.44938613375898 0 0.0284198648212496 1.08774477096498 0.0686261606493083 0.68464857309178 0.479019018478194 0.221768494189252 1.13948803359893 0.83807686180702 0 0.640607194447374 0.336902010621143 0.361226379443566 0 0.152897674684305 0.14644436186513 0.697859583175652 0.716522356721021 1.78821546166937 1.12658405688374 0.0666799478966374 0 3.22945568071955 1.98437115679864 0.347658135324559 0 0.228817554081404 0.353666505155442 0 0 1.721043926071 0.105346190422935 0 0 0.35485933240771 0 0 0.563174269814904
